e_cblp,e_cp,e_cparhdr,e_maxalloc,e_sp,e_lfanew,NumberOfSections,CreationYear,FH_char0,FH_char1,FH_char2,FH_char3,FH_char4,FH_char5,FH_char6,FH_char7,FH_char8,FH_char9,FH_char10,FH_char11,FH_char12,FH_char13,FH_char14,MajorLinkerVersion,MinorLinkerVersion,SizeOfCode,SizeOfInitializedData,SizeOfUninitializedData,AddressOfEntryPoint,BaseOfCode,BaseOfData,ImageBase,SectionAlignment,FileAlignment,MajorOperatingSystemVersion,MinorOperatingSystemVersion,MajorImageVersion,MinorImageVersion,MajorSubsystemVersion,MinorSubsystemVersion,SizeOfImage,SizeOfHeaders,CheckSum,Subsystem,OH_DLLchar0,OH_DLLchar1,OH_DLLchar2,OH_DLLchar3,OH_DLLchar4,OH_DLLchar5,OH_DLLchar6,OH_DLLchar7,OH_DLLchar8,OH_DLLchar9,OH_DLLchar10,SizeOfStackReserve,SizeOfStackCommit,SizeOfHeapReserve,SizeOfHeapCommit,LoaderFlags,sus_sections,non_sus_sections,packer,packer_type,E_text,E_data,filesize,E_file,fileinfo,class
144,3,4,65535,184,224,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,11264,9216,0,13498,4096,16384,1,1,1,6,2,6,2,6,2,1,1,26172,3,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,5.855463403735658,0.5948563633332828,20992,5.857633367782435,1,0
144,3,4,65535,184,176,2,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,0,151552,0,0,4096,4096,0,1,1,4,0,0,0,4,0,1,1,198957,2,0,0,0,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,1,0,NoPacker,0.0,0.0,162632,3.9832544562122636,1,0
144,3,4,65535,184,232,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,372224,6184960,0,215100,4096,376832,0,1,1,6,1,6,1,6,1,1,1,6332212,3,1,0,1,0,0,0,0,0,0,0,0,262144,4096,1048576,4096,1,1,3,0,NoPacker,7.300447777033317,2.133916462641524,6283264,4.4397504305812365,1,0
144,3,4,65535,184,272,5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,284160,171008,0,264873,4096,290816,1,1,1,5,0,0,0,5,0,1,1,492315,2,1,0,1,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.223915782579513,4.6848908583766615,464928,6.43388094718056,1,0
144,3,4,65535,184,176,2,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,0,29696,0,0,4096,4096,1,1,1,4,0,0,0,4,0,1,1,91175,2,0,0,0,0,1,0,0,0,0,0,0,0,0,4096,4096,1,1,1,0,NoPacker,0.0,0.0,30208,4.420740200137153,1,0
144,3,4,65535,184,128,3,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,6,0,2560,1536,0,10366,8192,16384,1,1,1,4,0,0,0,4,0,1,1,14868,3,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,2,1,NETDLLMicrosoft,5.135302470783811,0.0,4608,4.098881887043321,1,0
144,3,4,65535,184,192,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,10,0,0,168960,0,0,4096,4096,1,1,1,5,1,0,0,5,1,1,1,184910,2,0,0,1,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,1,0,NoPacker,0.0,0.0,176248,7.2762417542927045,1,0
144,3,4,65535,184,248,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,545280,91648,0,226494,4096,552960,0,1,1,5,0,9,0,5,0,1,1,648688,2,1,0,1,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,3,0,NoPacker,6.380287483449137,4.679578273851077,627712,6.325806258653351,1,0
144,3,4,65535,184,256,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,1756160,108544,0,250181,4096,1818624,0,1,1,6,1,6,1,5,1,1,1,1887866,2,1,0,1,0,0,0,0,0,0,0,0,262144,4096,1048576,4096,1,1,3,0,NoPacker,6.665961849907139,4.476307670901263,1853440,6.70894741507752,1,0
144,3,4,65535,184,256,5,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,6,0,57344,28672,0,38176,4096,61440,1,1,1,4,0,0,0,4,0,1,1,99470,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.182489395118924,2.5367274202002803,98848,5.695931627084219,1,0
144,3,4,65535,184,240,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,40960,16896,0,39712,4096,45056,1,1,1,4,0,0,0,5,1,1,1,88697,3,1,0,0,0,0,0,0,0,0,0,0,1048576,4096,4096,4096,1,1,3,0,NoPacker,6.576151142361522,3.767276159200524,62256,6.551445271465744,1,0
144,3,4,65535,184,240,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,150016,24064,0,77928,4096,155648,0,1,1,5,0,9,0,5,0,1,1,211174,2,1,0,1,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,3,0,NoPacker,6.527047079881794,4.056254983036233,177152,6.520159559664156,1,0
144,3,4,65535,184,232,5,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,6,0,12288,20480,0,13979,4096,16384,1,1,1,4,0,5,3,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,1,Armadillov1xxv2xx,5.4963094924299,0.27500751697288983,36941,3.9458717088098316,1,0
144,3,4,65535,184,200,2,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,0,4096,0,0,4096,4096,0,1,1,4,0,0,0,5,1,1,1,59552,3,1,0,0,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,2,0,NoPacker,1.6651836198709045,0.0,12104,6.097678127501466,1,0
144,3,4,65535,184,240,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,35328,10240,0,32375,4096,40960,1,1,1,6,2,6,2,6,2,1,1,101023,3,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,6.262076496163821,3.835787598649326,45056,6.304069844920544,1,0
144,3,4,65535,184,232,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,74752,5632,0,75634,4096,81920,0,1,1,4,0,0,0,5,1,1,1,107972,3,1,0,0,0,0,0,0,0,0,0,0,1048576,4096,4096,4096,1,1,3,0,NoPacker,6.552791839643323,0.14736507530476972,86840,6.708773626714263,1,0
144,3,4,65535,184,288,3,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,7,10,396800,374784,0,391416,4096,430080,0,1,1,4,0,0,0,4,0,1,1,677234,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,3,0,NoPacker,6.654957786539015,7.62806656465478,620088,7.189810804533995,1,0
144,3,4,65535,184,248,6,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,115712,58880,0,61470,4096,122880,1,1,1,5,0,0,0,5,0,1,1,194502,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,2,4,0,NoPacker,6.6783201307581885,2.984737014433569,181104,6.538754330945242,1,0
144,3,4,65535,184,176,2,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,0,11264,0,0,4096,4096,0,1,1,5,0,8,0,4,10,1,1,37396,3,0,0,0,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,1,0,NoPacker,0.0,0.0,18696,5.1840845184185795,1,0
144,3,4,65535,184,256,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,15360,14848,0,15965,4096,20480,0,1,1,4,0,0,0,4,0,1,1,48833,2,1,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,3,0,NoPacker,6.385406766130449,1.5838040144113041,31528,6.340369082677727,1,0
144,3,4,65535,184,232,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,12288,14336,0,14821,4096,16384,1,1,1,6,2,6,2,6,2,1,1,32938,3,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,6.275311814242965,5.311101536327186,20992,5.915772832584821,1,0
144,3,4,65535,184,256,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,0,304128,138752,0,265311,4096,311296,1,1,1,5,0,0,0,4,0,1,1,389739,3,1,0,1,0,0,0,0,1,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.5654670244522455,5.126399822562284,378880,6.418868053679672,0,0
144,3,4,65535,184,232,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,4096,6144,0,6405,4096,8192,1,1,1,6,2,6,2,6,2,1,1,51579,2,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,5.454945350760961,0.2990509103346658,10752,4.816311746096219,1,0
144,3,4,65535,184,232,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,43008,11264,0,44349,4096,49152,1,1,1,6,2,6,2,6,2,1,1,84751,3,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,6.216837436767356,0.980679893660908,54272,6.234923252681093,1,0
144,3,4,65535,184,256,5,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,9,0,6223872,6116864,0,5718992,4096,6230016,1,1,1,5,0,0,0,5,0,1,1,12355973,3,1,0,1,0,0,0,0,1,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.312530863442085,3.8539569948965804,12341760,6.046653711198118,0,0
144,3,4,65535,184,264,5,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,7,10,176128,90112,0,88524,4096,180224,1,1,1,4,0,0,0,4,0,1,1,271763,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.585032936072289,4.522970474612925,262672,6.2351640307406395,1,0
144,3,4,65535,184,224,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,28672,14848,0,27807,4096,32768,1,1,1,6,2,6,2,6,2,1,1,103440,3,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,6.18058120697344,2.3315194071332574,39424,6.001317755885724,1,0
144,3,4,65535,184,288,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,7,10,407552,375296,0,402004,4096,438272,0,1,1,4,0,0,0,4,0,1,1,650846,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,3,0,NoPacker,6.65025790467601,7.628297896197071,633848,7.180995069287877,1,0
144,3,4,65535,184,232,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,8192,9216,0,10435,4096,12288,1,1,1,6,2,6,2,6,2,1,1,77189,3,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,5.716223130293718,0.2990509103346658,17920,5.642610234572482,1,0
144,3,4,65535,184,264,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,489984,34816,0,386714,4096,495616,0,1,1,4,0,0,0,5,1,1,1,542223,3,1,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,3,0,NoPacker,6.104872945771784,4.827009026696527,530760,6.262511817520746,1,0
144,3,4,65535,184,224,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,221184,204800,0,125076,4096,225280,1,1,1,4,0,0,0,4,0,1,1,488547,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,4,0,NoPacker,6.611285297496695,3.848175336056531,437320,6.718186519936339,1,0
144,3,4,65535,184,256,4,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,7,10,40960,12288,0,12012,4096,45056,0,1,1,4,0,7,0,4,0,1,1,94591,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,3,0,NoPacker,6.629273461460275,0.9711394340474787,57344,6.028573286174816,1,0
144,3,4,65535,184,216,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,1536,372224,0,4240,4096,8192,0,1,1,5,0,8,0,4,0,1,1,400862,2,0,0,0,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,3,0,NoPacker,5.745280263900403,0.0,374272,4.850999220920295,1,0
144,3,4,65535,184,176,2,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,8,0,0,592384,0,0,4096,4096,0,1,1,5,0,5,0,4,0,1,1,606161,3,0,0,0,0,1,0,0,0,0,0,0,262144,4096,1048576,4096,1,1,1,0,NoPacker,0.0,0.0,599840,4.08471126548453,1,0
144,3,4,65535,184,232,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,83456,707072,0,80042,4096,90112,1,1,1,6,2,6,2,6,2,1,1,793673,2,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,6.50853094159611,5.789547917069647,790016,5.83136999021195,1,0
144,3,4,65535,184,128,4,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3,10,63488,535040,0,26048,4096,69632,0,1,1,4,0,4,0,4,0,1,1,164601,2,0,0,0,0,0,0,0,0,0,0,0,262144,4096,1048576,4096,1,1,3,0,NoPacker,6.499872068607137,1.895528527205957,606848,7.77588156957005,1,0
144,3,4,65535,184,264,5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,10,0,262656,124928,0,169461,4096,270336,1,1,1,5,1,0,0,5,1,1,1,409232,2,1,0,1,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.5493196596566134,5.15170708518422,394064,6.403249038297858,1,0
144,3,4,65535,184,200,3,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,7,10,31232,6144,0,22898,8192,40960,0,1,1,5,2,5,2,4,0,1,1,4319465,2,0,0,0,0,1,0,0,1,0,0,0,262144,8192,1048576,4096,1,0,3,0,NoPacker,6.583587434397277,0.5095842685915475,4316672,7.9990245588183795,1,0
144,3,4,65535,184,232,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,153600,84992,0,24658,4096,274432,1,1,1,6,2,6,2,6,2,1,1,268170,2,1,0,1,0,0,0,0,1,0,0,0,262144,16384,1048576,4096,1,1,4,0,NoPacker,6.25258639461783,1.0283071538326787,239616,5.308815696138135,1,0
144,3,4,65535,184,232,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,3584,5632,0,6093,4096,8192,1,1,1,6,2,6,2,6,2,1,1,31502,3,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,5.724401661637489,0.376301964397433,9728,4.973922347323388,1,0
144,3,4,65535,184,200,3,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,0,7,10,31232,6144,0,22898,8192,40960,0,1,1,5,2,5,2,4,0,1,1,5872162,2,0,0,0,0,1,0,0,1,0,0,0,262144,8192,1048576,4096,1,0,3,0,NoPacker,6.583587434397277,0.5134905185915475,5853704,7.999041691943399,1,0
144,3,4,65535,184,240,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,9728,64000,0,11410,4096,16384,1,1,1,6,2,6,2,6,2,1,1,87398,2,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,5.955766093449614,1.2127738216379176,73728,6.30077227963136,1,0
144,3,4,65535,184,192,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,9,0,0,4096,0,0,4096,4096,1,1,1,5,0,0,0,5,0,1,1,28697,2,1,0,1,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,1,0,NoPacker,0.0,0.0,10096,6.124894248463284,1,0
144,3,4,65535,184,240,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,10,0,2023936,91136,0,2015387,4096,2031616,1,1,1,6,1,6,1,5,0,1,1,2139471,3,1,0,1,0,0,0,0,0,0,0,0,262144,4096,1048576,4096,1,1,3,0,NoPacker,6.4290778297898985,2.9042892873585573,2106216,6.4563314852745375,1,0
144,3,4,65535,184,128,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,4608,2048,0,12350,8192,16384,1,1,1,4,0,0,0,4,0,1,1,34873,2,1,0,1,0,1,0,0,1,0,0,0,1048576,4096,1048576,4096,1,1,2,1,NETexecutableMicrosoft,5.002127407148722,0.0,12856,6.0976818022635895,0,0
144,3,4,65535,184,256,5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,10240,8192,0,11879,4096,16384,1,1,1,5,0,0,0,5,0,1,1,37232,3,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.139389768227128,3.728906583400285,24696,6.448766052154314,0,0
144,3,4,65535,184,248,5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,10,0,233472,91136,0,185238,4096,237568,1,1,1,5,1,0,0,5,1,1,1,340876,2,1,0,1,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.656314652859814,6.195870390003646,321352,6.624720396423843,1,0
144,3,4,65535,184,232,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,6656,26112,0,8092,4096,12288,1,1,1,6,1,6,1,6,0,1,1,48044,2,1,0,1,0,0,0,0,0,0,0,0,262144,4096,1048576,4096,1,1,3,0,NoPacker,5.953367631336537,0.27874732431271465,33280,5.572492043292423,1,0
144,3,4,65535,184,248,5,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,6,0,114688,65536,0,101982,4096,118784,0,1,1,4,0,0,0,4,0,1,1,171602,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,10000,4096,1,1,4,1,Armadillov1xxv2xx,6.478638189108598,1.3028698987349434,169560,5.90210335294466,1,0
144,3,4,65535,184,240,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,280064,52736,512,30448,4096,274432,1,1,1,6,2,6,2,6,2,1,1,349393,2,1,0,1,0,0,0,0,1,0,1,0,1048576,8192,1048576,4096,1,2,4,0,NoPacker,6.499273467733676,1.109060765881857,333824,6.491403884562367,1,0
144,3,4,65535,184,240,6,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,34816,30720,512,32756,4096,40960,1,1,1,6,2,6,2,6,2,1,1,79371,2,1,1,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,2,4,0,NoPacker,6.336880899305135,1.3671425588179082,64440,6.53660704773304,1,0
144,3,4,65535,184,240,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,414208,1559040,0,415202,4096,421888,1,1,1,6,2,6,2,6,2,1,1,2016462,2,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,5.948875450778036,2.5202423109183627,1967616,5.74817860072051,1,0
144,3,4,65535,184,128,3,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,259584,3072,0,267758,8192,270336,1,1,1,4,0,0,0,4,0,1,1,291758,2,1,0,1,0,1,0,0,1,0,0,0,1048576,4096,1048576,4096,1,1,2,1,NETexecutableMicrosoft,6.536808877008508,0.0,269216,6.57359833815182,0,0
80,2,4,65535,184,256,8,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,1,2,25,459776,110592,0,463564,4096,466944,1,1,1,4,0,0,0,4,0,1,1,596745,3,0,0,0,0,0,0,0,0,0,0,0,1048576,16384,1048576,4096,1,4,4,0,NoPacker,0.0,0.0,577080,6.686877083729761,0,0
144,3,4,65535,184,240,5,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,6,0,28672,20480,0,32031,4096,32768,0,1,1,4,0,0,0,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,1,Armadillov1xxv2xx,5.951771969695346,0.024787666486084957,53248,4.708528853335379,1,0
144,3,4,65535,184,272,5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,10,0,103424,55296,0,48079,4096,110592,1,1,1,5,1,0,0,5,1,1,1,190241,2,1,0,1,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.56111883024565,4.4666069863828906,165200,6.380507521551184,1,0
144,3,4,65535,184,248,5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,10,0,59392,70144,0,57297,4096,65536,1,1,1,5,1,0,0,5,1,1,1,150362,2,0,0,1,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.201678537522233,4.433676375619743,137336,6.184228950882737,1,0
144,3,4,65535,184,240,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,31232,32768,0,32803,4096,36864,1,1,1,6,2,6,2,6,2,1,1,126499,2,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,6.303250876125281,0.8668290619839298,64512,5.777096152279686,1,0
144,3,4,65535,184,248,5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,7168,5632,0,8764,4096,12288,1,1,1,4,0,0,0,4,0,1,1,51652,2,1,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.333422028644412,1.0102684364625354,20952,6.655729983863849,1,0
144,3,4,65535,184,240,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,10,0,43520,5120,0,4713,4096,49152,1,1,1,6,1,6,1,6,1,1,1,71149,3,1,0,1,0,0,0,0,0,0,0,0,262144,4096,1048576,4096,1,1,3,0,NoPacker,6.272370559908138,0.9081138212073394,49664,6.170969455730416,1,0
144,3,4,65535,184,240,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,9728,7680,0,11988,4096,16384,1,1,1,6,2,6,2,6,2,1,1,37859,2,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,6.041749806474879,1.1228058560812662,17408,5.713358341212947,1,0
144,3,4,65535,184,240,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,8704,7168,0,10341,4096,16384,1,1,1,6,2,6,2,6,2,1,1,19118,3,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,5.754514654222087,1.6955001424128622,15872,5.430120864479511,1,0
144,3,4,65535,184,320,4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,2279424,631296,0,1275003,4096,2408448,0,1,1,4,0,0,0,5,1,1,1,2906678,2,1,0,0,0,0,0,0,1,0,0,0,1048576,4096,1048576,4096,1,1,3,0,NoPacker,6.52526290046879,7.308695215164116,2872112,6.793886713742296,1,0
144,3,4,65535,184,256,5,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,8,0,45056,69632,0,43323,4096,49152,1,1,1,4,0,0,0,4,0,1,1,152561,2,1,0,1,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.175776997625407,1.0592484206882105,125912,5.916033541258594,1,0
144,3,4,65535,184,184,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,0,11776,0,0,4096,4096,1,1,1,6,1,6,1,6,1,1,1,67511,3,1,0,1,0,1,0,0,0,0,0,0,262144,4096,1048576,4096,1,0,1,0,NoPacker,0.0,0.0,12288,1.6063852216473178,1,0
144,3,4,65535,184,128,3,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,8,0,217088,2048,0,37416,16384,8192,1,1,1,4,0,0,0,4,0,1,1,243922,3,1,0,1,0,1,0,0,1,0,0,0,1048576,4096,1048576,4096,1,1,2,1,NETDLLMicrosoft,7.267381608081093,0.0,225696,7.242206464920079,0,0
144,3,4,65535,184,192,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,9,0,0,6656,0,0,4096,4096,1,1,1,5,0,0,0,5,0,1,1,41155,2,1,0,1,0,1,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,1,0,NoPacker,0.0,0.0,12664,5.795354607133712,1,0
144,3,4,65535,184,240,5,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,7,10,233472,114688,0,8863,4096,237568,0,1,1,4,0,0,0,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,4,0,NoPacker,6.7623730045171815,2.478147042386835,348160,6.542820064620783,1,0
144,3,4,65535,184,232,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,39936,69632,0,40852,4096,45056,1,1,1,6,2,6,2,6,2,1,1,120943,2,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,6.2546178082972235,3.408651660938613,109056,6.465358413863567,1,0
144,3,4,65535,184,176,2,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,6,0,0,8192,0,0,4096,4096,1,1,1,4,0,0,0,4,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,1,1,0,NoPacker,0.0,0.0,40960,4.285637479266955,1,0
144,3,4,65535,184,240,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,94208,151552,0,36592,4096,98304,1,1,1,4,0,0,0,4,0,1,1,302461,3,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,4,0,NoPacker,6.681420035735733,2.3490434978753423,257096,7.018826811965127,0,0
144,3,4,65535,184,232,6,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,9,0,334848,3116544,0,130107,4096,339968,1,1,1,5,0,0,0,5,0,1,1,3514000,3,1,0,1,0,0,0,0,1,0,0,0,1048576,4096,1048576,4096,1,1,5,0,NoPacker,5.97397892156767,2.5774272711377044,3452416,3.194182448622418,0,0
144,3,4,65535,184,232,4,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,9,0,135168,17920,0,18471,4096,139264,0,1,1,6,1,6,1,6,0,1,1,205209,2,1,0,1,0,0,0,0,0,0,0,0,262144,4096,1048576,4096,1,1,3,0,NoPacker,6.368305089509373,4.7329738913882595,153088,6.435979027420873,1,0
144,3,4,65535,184,224,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,10,10,48640,40448,0,50067,4096,53248,1,1,1,6,2,6,2,6,2,1,1,118120,2,1,0,1,0,0,0,0,1,0,0,0,262144,8192,1048576,4096,1,1,4,0,NoPacker,6.230788106997451,0.8514894879937512,89088,6.3015627038785755,1,0
144,3,4,65535,184,248,4,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,8,0,3584,5120,0,6070,4096,8192,1,1,1,4,0,0,0,4,0,1,1,60586,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,4,0,NoPacker,5.966021718625506,0.35275948821577235,15776,6.227469251590447,1,0
144,3,4,65535,184,240,4,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,7,10,49152,32768,0,21034,4096,53248,1,1,1,4,0,0,0,4,0,1,1,156145,2,0,0,0,0,0,0,0,0,0,0,0,1048576,4096,1048576,4096,1,0,4,0,NoPacker,6.441175440496882,1.4890940734617562,90640,5.615787541178506,0,0
